Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Polyol transporter 5 OS=Arabidopsis thaliana	0.00024646730200460074	3	0.0003091998858338883	26	False	turquoise
Folate-biopterin transporter 1, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	8.324612310912378e-05	7	True	turquoise
Probable folate-biopterin transporter 9, chloroplastic OS=Arabidopsis thaliana	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Putative glycerol-3-phosphate transporter 4 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Putative glycerol-3-phosphate transporter 5 OS=Arabidopsis thaliana	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Protein NRT1/ PTR FAMILY 8.1 OS=Arabidopsis thaliana	0.0004929346040092015	6	0.00022595376272476454	19	True	turquoise
Protein NRT1/ PTR FAMILY 8.3 OS=Arabidopsis thaliana	0.0004929346040092015	6	0.0003686614023404053	31	True	turquoise
Protein NRT1/ PTR FAMILY 5.10 OS=Arabidopsis thaliana	0.00024646730200460074	3	0.0002497383693273713	21	False	turquoise
Probable high-affinity nitrate transporter 2.4 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	0.00011892303301303397	10	True	turquoise
Solute carrier family 40 member 1 OS=Oryza sativa subsp. japonica	0.0004929346040092015	6	0.00014270763961564075	12	True	turquoise
Solute carrier family 40 member 2 OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Solute carrier family 40 member 3, chloroplastic OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
Solute carrier family 40 member 2, chloroplastic OS=Oryza sativa subsp. japonica	0.000985869208018403	12	0.00014270763961564075	12	True	turquoise
Plastidic ATP/ADP-transporter OS=Solanum tuberosum	8.215576733486691e-05	1	4.756921320521359e-05	4	True	turquoise
Protein NUCLEAR FUSION DEFECTIVE 4 OS=Arabidopsis thaliana	0.0006572461386789353	8	0.0003924460089430121	33	True	turquoise
Probable inorganic phosphate transporter 1-5 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable anion transporter 2, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
Probable anion transporter 5, chloroplastic OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Probable anion transporter 6, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Probable anion transporter 3, chloroplastic OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Probable sulfate transporter 3.3 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Molybdate transporter 1 OS=Arabidopsis thaliana	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
Nucleobase-ascorbate transporter 6 OS=Arabidopsis thaliana	0.00016431153466973383	2	0.00019027685282085435	16	False	turquoise
Amino acid permease 8 OS=Arabidopsis thaliana	0.0004107788366743345	5	7.135381980782038e-05	6	True	turquoise
Amino acid permease 5 OS=Arabidopsis thaliana	8.215576733486691e-05	1	4.756921320521359e-05	4	True	turquoise
Amino acid permease 2 OS=Arabidopsis thaliana	0.00016431153466973383	2	7.135381980782038e-05	6	True	turquoise
Amino acid permease 3 OS=Arabidopsis thaliana	0.00032862306933946765	4	0.00023784606602606794	20	True	turquoise
Lysine histidine transporter 1 OS=Arabidopsis thaliana	0.00032862306933946765	4	0.0002616306726286747	22	True	turquoise
Amino acid transporter AVT1C OS=Arabidopsis thaliana	0.00016431153466973383	2	0.00019027685282085435	16	False	turquoise
Amino acid transporter AVT1A OS=Arabidopsis thaliana	8.215576733486691e-05	1	8.324612310912378e-05	7	False	turquoise
Amino acid transporter AVT6A OS=Arabidopsis thaliana	0.00032862306933946765	4	0.00013081533631433735	11	True	turquoise
Probable polyamine transporter At3g13620 OS=Arabidopsis thaliana	8.215576733486691e-05	1	5.9461516506516985e-05	5	True	turquoise
Cationic amino acid transporter 2, vacuolar OS=Arabidopsis thaliana	0.0004107788366743345	5	0.00013081533631433735	11	True	turquoise
Probable boron transporter 7 OS=Arabidopsis thaliana	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
Boron transporter 4 OS=Arabidopsis thaliana	0.00024646730200460074	3	8.324612310912378e-05	7	True	turquoise
Metal transporter Nramp3 OS=Oryza sativa subsp. japonica	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
Potassium transporter 10 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
Potassium transporter 27 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	5.9461516506516985e-05	5	True	turquoise
Potassium transporter 22 OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
Potassium transporter 25 OS=Oryza sativa subsp. japonica	0.00024646730200460074	3	7.135381980782038e-05	6	True	turquoise
Probable potassium transporter 15 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Probable potassium transporter 13 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable potassium transporter 2 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Probable sodium/metabolite cotransporter BASS5, chloroplastic OS=Oryza sativa subsp. japonica	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Probable sodium/metabolite cotransporter BASS4, chloroplastic OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	0.00011892303301303397	10	True	turquoise
Bidirectional sugar transporter SWEET2b OS=Oryza sativa subsp. indica	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Bidirectional sugar transporter SWEET14 OS=Oryza sativa subsp. japonica	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Silicon efflux transporter LSI2 OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
Silicon efflux transporter LSI3 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	0.00016649224621824755	14	False	turquoise
Dicarboxylate transporter 2.1, chloroplastic OS=Arabidopsis thaliana	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Dicarboxylate transporter 1, chloroplastic OS=Spinacia oleracea	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
Sodium/hydrogen exchanger 1 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	0.00016649224621824755	14	True	turquoise
Sodium/hydrogen exchanger 6 OS=Arabidopsis thaliana	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Cation/H(+) antiporter 15 OS=Arabidopsis thaliana	8.215576733486691e-05	1	0.00013081533631433735	11	False	turquoise
Cation/H(+) antiporter 20 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
K(+) efflux antiporter 1, chloroplastic OS=Arabidopsis thaliana	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
K(+) efflux antiporter 3, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Vacuolar cation/proton exchanger 2 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Cation/calcium exchanger 1 OS=Arabidopsis thaliana	8.215576733486691e-05	1	4.756921320521359e-05	4	True	turquoise
Sodium/calcium exchanger NCL2 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Metal tolerance protein 5 OS=Oryza sativa subsp. japonica	0.0004929346040092015	6	8.324612310912378e-05	7	True	turquoise
Metal tolerance protein 8 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
Metal tolerance protein C4 OS=Arabidopsis thaliana	0.0004107788366743345	5	7.135381980782038e-05	6	True	turquoise
Protein DETOXIFICATION 27 OS=Arabidopsis thaliana	0.00032862306933946765	4	9.513842641042717e-05	8	True	turquoise
Protein DETOXIFICATION 19 OS=Arabidopsis thaliana	8.215576733486691e-05	1	0.00011892303301303397	10	False	turquoise
Protein DETOXIFICATION 21 OS=Arabidopsis thaliana	0.00032862306933946765	4	5.9461516506516985e-05	5	True	turquoise
Protein DETOXIFICATION 51 OS=Arabidopsis thaliana	0.00016431153466973383	2	3.567690990391019e-05	3	True	turquoise
Protein DETOXIFICATION 40 OS=Arabidopsis thaliana	0.00024646730200460074	3	0.00023784606602606794	20	True	turquoise
Protein DETOXIFICATION 45, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	5.9461516506516985e-05	5	True	turquoise
Protein DETOXIFICATION 44, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	8.324612310912378e-05	7	True	turquoise
Probable metal-nicotianamine transporter YSL12 OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	7.135381980782038e-05	6	True	turquoise
Oligopeptide transporter 3 OS=Arabidopsis thaliana	0.00024646730200460074	3	4.756921320521359e-05	4	True	turquoise
Fe(2+) transport protein 1 OS=Oryza sativa subsp. japonica	0.0004929346040092015	6	0.00019027685282085435	16	True	turquoise
S-adenosylmethionine carrier 1, chloroplastic/mitochondrial OS=Arabidopsis thaliana	0.0004929346040092015	6	0.00016649224621824755	14	True	turquoise
Probable S-adenosylmethionine carrier 2, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	0.00011892303301303397	10	True	turquoise
Peroxisomal nicotinamide adenine dinucleotide carrier OS=Arabidopsis thaliana	0.00024646730200460074	3	4.756921320521359e-05	4	True	turquoise
Nicotinamide adenine dinucleotide transporter 1, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Adenine nucleotide transporter BT1, chloroplastic/mitochondrial OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Mitochondrial uncoupling protein 5 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Mitochondrial phosphate carrier protein 1, mitochondrial OS=Arabidopsis thaliana	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Mitochondrial carrier protein CoAc1 OS=Zea mays	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Probable envelope ADP,ATP carrier protein, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Mitochondrial adenine nucleotide transporter ADNT1 OS=Arabidopsis thaliana	0.00016431153466973383	2	7.135381980782038e-05	6	True	turquoise
Probable mitochondrial adenine nucleotide transporter BTL1 OS=Arabidopsis thaliana	0.00032862306933946765	4	5.9461516506516985e-05	5	True	turquoise
Protein MITOFERRINLIKE 1, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	0.00013081533631433735	11	False	turquoise
GDT1-like protein 1, chloroplastic OS=Oryza sativa subsp. indica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
GDT1-like protein 2, chloroplastic OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
GDT1-like protein 4 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Chloride channel protein CLC-e OS=Arabidopsis thaliana	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Inorganic phosphate transporter 2-1, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Cation transporter HKT2;4 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Protein TIC 21, chloroplastic OS=Arabidopsis thaliana	0.000821557673348669	10	0.00016649224621824755	14	True	turquoise
Choline transporter protein 1 OS=Arabidopsis thaliana	0.00016431153466973383	2	7.135381980782038e-05	6	True	turquoise
DUF21 domain-containing protein At1g55930, chloroplastic OS=Arabidopsis thaliana	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
Aquaporin NIP3-1 OS=Zea mays	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable aquaporin PIP2-7 OS=Oryza sativa subsp. japonica	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Aquaporin TIP4-1 OS=Zea mays	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Potassium channel KAT1 OS=Oryza sativa subsp. japonica	0.000903713440683536	11	0.00013081533631433735	11	True	turquoise
Potassium channel KOR1 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	9.513842641042717e-05	8	True	turquoise
Two pore potassium channel c OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	7.135381980782038e-05	6	True	turquoise
Mechanosensitive ion channel protein 4 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Mechanosensitive ion channel protein 8 OS=Arabidopsis thaliana	0.00016431153466973383	2	0.00010703072971173057	9	True	turquoise
Mechanosensitive ion channel protein 5 OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Cell number regulator 13 OS=Zea mays	8.215576733486691e-05	1	0.00014270763961564075	12	False	turquoise
MLO-like protein 1 OS=Arabidopsis thaliana	0.00024646730200460074	3	0.00023784606602606794	20	True	turquoise
Calcium permeable stress-gated cation channel 1 OS=Arabidopsis thaliana	0.00024646730200460074	3	0.00010703072971173057	9	True	turquoise
CSC1-like protein RXW8 OS=Arabidopsis thaliana	0.0004107788366743345	5	0.00011892303301303397	10	True	turquoise
Voltage-dependent chloride channel 1, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Voltage-dependent chloride channel 2, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Probable cyclic nucleotide-gated ion channel 6 OS=Arabidopsis thaliana	0.00024646730200460074	3	4.756921320521359e-05	4	True	turquoise
Cyclic nucleotide-gated ion channel 2 OS=Arabidopsis thaliana	0.0004107788366743345	5	8.324612310912378e-05	7	True	turquoise
Glutamate receptor 3.4 OS=Arabidopsis thaliana	0.00032862306933946765	4	0.00015459994291694415	13	True	turquoise
Guard cell S-type anion channel SLAC1 OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Aluminum-activated malate transporter 9 OS=Arabidopsis thaliana	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
Aluminum-activated malate transporter 12 OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Copper transporter 5.1 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
Calcium uniporter protein 3, mitochondrial OS=Arabidopsis thaliana	0.00024646730200460074	3	4.756921320521359e-05	4	True	turquoise
Calcium uptake protein, mitochondrial OS=Arabidopsis thaliana	8.215576733486691e-05	1	0.00021406145942346114	18	False	turquoise
Putative magnesium transporter MRS2-H OS=Oryza sativa subsp. indica	0.0004107788366743345	5	5.9461516506516985e-05	5	True	turquoise
Putative magnesium transporter MRS2-G OS=Oryza sativa subsp. indica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Magnesium transporter MRS2-B OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	4.756921320521359e-05	4	True	turquoise
Magnesium transporter MRS2-A, chloroplastic OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Mitochondrial outer membrane protein porin 6 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
Outer plastidial membrane protein porin OS=Zea mays	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
Outer envelope pore protein 24, chloroplastic OS=Oryza sativa subsp. indica	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
Outer envelope pore protein 37, chloroplastic OS=Pisum sativum	0.00032862306933946765	4	0.00011892303301303397	10	True	turquoise
Protein ROLLING AND ERECT LEAF 2 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	0.00013081533631433735	11	True	turquoise
Nitrate reductase [NAD(P)H] OS=Hordeum vulgare	0.0004929346040092015	6	0.00014270763961564075	12	True	turquoise
Nitrate reductase [NADH] 3 OS=Zea mays	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Nitrate reductase [NADH] 1 (Fragment) OS=Zea mays	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Nitrate reductase [NADH] 1 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Ferredoxin--nitrite reductase, chloroplastic (Fragment) OS=Zea mays	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Glutamine synthetase, chloroplastic OS=Zea mays	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Glutamate dehydrogenase 2, mitochondrial OS=Oryza sativa subsp. indica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Aspartate aminotransferase P2, mitochondrial (Fragment) OS=Lupinus angustifolius	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Aspartate aminotransferase, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Probable 5-adenylylsulfate reductase 1, chloroplastic OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
Sulfite oxidase OS=Arabidopsis thaliana	0.00024646730200460074	3	4.756921320521359e-05	4	True	turquoise
Probable E3 ubiquitin-protein ligase BAH1-like 1 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Ferric reduction oxidase 7, chloroplastic OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Nicotianamine synthase 9 OS=Hordeum vulgare	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
Multicopper oxidase LPR1 homolog 2 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Ferritin-2, chloroplastic OS=Zea mays	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Ferritin-1, chloroplastic OS=Zea mays	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
ABC transporter I family member 10 OS=Arabidopsis thaliana	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
ABC transporter I family member 11, chloroplastic OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Protein ABCI12, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Phytochrome B OS=Sorghum bicolor	0.00016431153466973383	2	8.324612310912378e-05	7	True	turquoise
Phytochrome C OS=Sorghum bicolor	0.00016431153466973383	2	0.00014270763961564075	12	True	turquoise
Phytochrome C OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Phytochrome A-associated F-box protein OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Cryptochrome-1 OS=Arabidopsis thaliana	0.000903713440683536	11	0.00017838454951955095	15	True	turquoise
Cryptochrome DASH, chloroplastic/mitochondrial OS=Oryza sativa subsp. japonica	0.00024646730200460074	3	3.567690990391019e-05	3	True	turquoise
Protein BIC1 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
SURP and G-patch domain-containing protein 1-like protein OS=Arabidopsis thaliana	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Serine/threonine-protein kinase BLUS1 OS=Arabidopsis thaliana	0.00024646730200460074	3	0.0006421843782703834	54	False	turquoise
Putative adagio-like protein 2 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Adagio-like protein 1 OS=Oryza sativa subsp. japonica	0.0004107788366743345	5	9.513842641042717e-05	8	True	turquoise
Protein TWIN LOV 1 OS=Arabidopsis thaliana	0.0006572461386789353	8	9.513842641042717e-05	8	True	turquoise
Ultraviolet-B receptor UVR8 OS=Arabidopsis thaliana	0.0012323365100230035	15	0.0005470459518599562	46	True	turquoise
Serine/threonine/tyrosine-protein kinase HT1 OS=Arabidopsis thaliana	0.001807426881367072	22	0.000570830558462563	48	True	turquoise
Protein DEEPER ROOTING 1 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Chaperone protein ClpB2, chloroplastic OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	4.756921320521359e-05	4	True	turquoise
Cold-regulated 413 inner membrane protein 2, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	8.324612310912378e-05	7	True	turquoise
Calcium sensing receptor, chloroplastic OS=Zea mays	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Arsenate reductase 2.1 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Protein CYCLOPS OS=Oryza sativa subsp. japonica	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Putative BPI/LBP family protein At1g04970 OS=Arabidopsis thaliana	8.215576733486691e-05	1	4.756921320521359e-05	4	True	turquoise
ABC transporter F family member 4 OS=Arabidopsis thaliana	0.00016431153466973383	2	3.567690990391019e-05	3	True	turquoise
Calmodulin-binding protein 60 B OS=Arabidopsis thaliana	0.00016431153466973383	2	0.00015459994291694415	13	True	turquoise
Calmodulin-binding protein 60 C OS=Arabidopsis thaliana	8.215576733486691e-05	1	8.324612310912378e-05	7	False	turquoise
Protein SAR DEFICIENT 4 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Probable sarcosine oxidase OS=Arabidopsis thaliana	0.0004929346040092015	6	0.00011892303301303397	10	True	turquoise
Xylanase inhibitor protein 1 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
Anthranilate O-methyltransferase 2 OS=Zea mays	0.00024646730200460074	3	5.9461516506516985e-05	5	True	turquoise
Salicylate carboxymethyltransferase OS=Clarkia breweri	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
HVA22-like protein a OS=Arabidopsis thaliana	0.00024646730200460074	3	0.00013081533631433735	11	True	turquoise
Two-component response regulator-like PRR1 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	0.00015459994291694415	13	True	turquoise
Two-component response regulator-like PRR37 OS=Oryza sativa subsp. indica	0.0005750903713440683	7	8.324612310912378e-05	7	True	turquoise
Two-component response regulator-like PRR95 OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	0.00015459994291694415	13	True	turquoise
Cyclase-like protein 1 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	5.9461516506516985e-05	5	True	turquoise
Metacaspase-1 OS=Arabidopsis thaliana	0.0004107788366743345	5	0.00017838454951955095	15	True	turquoise
Metacaspase-5 OS=Arabidopsis thaliana	0.00016431153466973383	2	3.567690990391019e-05	3	True	turquoise
FCS-Like Zinc finger 1 OS=Arabidopsis thaliana	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
FCS-Like Zinc finger 2 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Protein MARD1 OS=Arabidopsis thaliana	8.215576733486691e-05	1	2.3784606602606793e-05	2	True	turquoise
14-3-3-like protein GF14-C OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	0.00022595376272476454	19	False	turquoise
Putative 14-3-3-like protein GF14-H OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
14-3-3-like protein GF14-D OS=Oryza sativa subsp. japonica	0.00024646730200460074	3	0.00014270763961564075	12	True	turquoise
Rac-like GTP-binding protein 2 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	4.756921320521359e-05	4	True	turquoise
Rho GTPase-activating protein 7 OS=Arabidopsis thaliana	0.00032862306933946765	4	0.00010703072971173057	9	True	turquoise
Rop guanine nucleotide exchange factor 12 OS=Arabidopsis thaliana	0.00016431153466973383	2	7.135381980782038e-05	6	True	turquoise
Rop guanine nucleotide exchange factor 3 OS=Arabidopsis thaliana	8.215576733486691e-05	1	5.9461516506516985e-05	5	True	turquoise
Interactor of constitutive active ROPs 1 OS=Arabidopsis thaliana	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Inositol-tetrakisphosphate 1-kinase 6 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	9.513842641042717e-05	8	True	turquoise
Inositol-tetrakisphosphate 1-kinase 6 OS=Oryza sativa subsp. indica	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
P-loop NTPase domain-containing protein LPA1 homolog OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	3.567690990391019e-05	3	True	turquoise
Purple acid phosphatase 15 OS=Arabidopsis thaliana	0.00024646730200460074	3	8.324612310912378e-05	7	True	turquoise
Phosphatase IMPL1, chloroplastic OS=Arabidopsis thaliana	0.0004929346040092015	6	7.135381980782038e-05	6	True	turquoise
Type IV inositol polyphosphate 5-phosphatase 3 OS=Arabidopsis thaliana	0.0004929346040092015	6	0.00013081533631433735	11	True	turquoise
Type I inositol polyphosphate 5-phosphatase 2 OS=Arabidopsis thaliana	0.000821557673348669	10	0.00011892303301303397	10	True	turquoise
Type II inositol polyphosphate 5-phosphatase 15 OS=Arabidopsis thaliana	0.00016431153466973383	2	0.00015459994291694415	13	True	turquoise
CDP-diacylglycerol--inositol 3-phosphatidyltransferase 1 OS=Arabidopsis thaliana	0.0006572461386789353	8	0.00014270763961564075	12	True	turquoise
Phosphatidylinositol/phosphatidylcholine transfer protein SFH6 OS=Arabidopsis thaliana	0.00016431153466973383	2	0.0003805537056417087	32	False	turquoise
Phosphatidylinositol/phosphatidylcholine transfer protein SFH8 OS=Arabidopsis thaliana	0.00032862306933946765	4	0.0003805537056417087	32	False	turquoise
Phosphoinositide phosphatase SAC2 OS=Arabidopsis thaliana	0.0004107788366743345	5	0.0002735229759299781	23	True	turquoise
Soluble inorganic pyrophosphatase OS=Zea mays	0.000903713440683536	11	0.00014270763961564075	12	True	turquoise
Soluble inorganic pyrophosphatase OS=Oryza sativa subsp. japonica	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
Soluble inorganic pyrophosphatase 6, chloroplastic OS=Arabidopsis thaliana	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Calcineurin B-like protein 2 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	3.567690990391019e-05	3	True	turquoise
CBL-interacting protein kinase 29 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	4.756921320521359e-05	4	True	turquoise
Guanine nucleotide-binding protein subunit gamma 1 OS=Oryza sativa subsp. japonica	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Protein NDL1 OS=Arabidopsis thaliana	0.00016431153466973383	2	0.0003210921891351917	27	False	turquoise
PP2A regulatory subunit TAP46 OS=Oryza sativa subsp. japonica	0.00016431153466973383	2	7.135381980782038e-05	6	True	turquoise
Putative E3 ubiquitin-protein ligase RF298 OS=Arabidopsis thaliana	0.00032862306933946765	4	7.135381980782038e-05	6	True	turquoise
