Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Protein translocation.peroxisome	0.0015748031496062992	3	0.0008919227475977547	75	True	tan
Protein translocation.nucleus	0.0005249343832020997	1	0.0026163067262867474	220	False	tan
Solute transport.primary active transport	0.013123359580052493	25	0.005803444011036057	488	True	tan
Solute transport.carrier-mediated transport	0.06299212598425197	120	0.026115498049662258	2196	True	tan
Solute transport.channel-mediated transport	0.003674540682414698	7	0.005434782608695652	457	False	tan
Nutrient uptake.nitrogen assimilation	0.004724409448818898	9	0.0012962610598420703	109	True	tan
Nutrient uptake.iron uptake	0.0031496062992125984	6	0.0025687375130815336	216	True	tan
Nutrient uptake.other micronutrient homeostasis	0.002099737532808399	4	0.0016292455522785654	137	True	tan
External stimuli response.light	0.0010498687664041995	2	0.0033655218342688612	283	False	tan
External stimuli response.toxic compounds	0.002099737532808399	4	0.0005113690419560461	43	True	tan
External stimuli response.damage	0.0015748031496062992	3	0.00016649224621824755	14	True	tan
External stimuli response.pathogen	0.013123359580052493	25	0.0042217676719627055	355	True	tan
Multi-process regulation.circadian clock system	0.0005249343832020997	1	0.001355722576348587	114	False	tan
Multi-process regulation.Programmed Cell Death (PCD) system	0.011023622047244094	21	0.001201122633431643	101	True	tan
Multi-process regulation.SnRK1-kinase regulatory system	0.002099737532808399	4	0.0014627533060603177	123	True	tan
Multi-process regulation.phosphoinositide signalling	0.0068241469816272965	13	0.005113690419560461	430	True	tan
Multi-process regulation.calcium homeostasis	0.005774278215223097	11	0.003960136999334031	333	True	tan
Multi-process regulation.MAP kinase cascade signalling	0.011548556430446194	22	0.003995813909237941	336	True	tan
Plant reproduction.gametogenesis	0.002099737532808399	4	0.0018195224050994196	153	True	tan
Plant organogenesis.leaf formation	0.0010498687664041995	2	0.001974122348016364	166	False	tan
Plant organogenesis.root formation	0.003674540682414698	7	0.0019384454381124537	163	True	tan
Plant organogenesis.stem formation	0.0015748031496062992	3	0.0002616306726286747	22	True	tan
Plant organogenesis.flower formation	0.007874015748031496	15	0.0033536295309675576	282	True	tan
not assigned.annotated	0.23307086614173228	444	0.30792740938064883	25893	False	tan
not assigned.not annotated	0.050393700787401574	96	0.06590714489582342	5542	False	tan
Enzyme classification.EC_1 oxidoreductases	0.026771653543307086	51	0.022809437731899914	1918	True	tan
Enzyme classification.EC_2 transferases	0.07926509186351706	151	0.061459423461135955	5168	True	tan
Enzyme classification.EC_3 hydrolases	0.03989501312335958	76	0.024486252497383693	2059	True	tan
Enzyme classification.EC_4 lyases	0.005774278215223097	11	0.00556559794500999	468	True	tan
Enzyme classification.EC_6 ligases	0.005249343832020997	10	0.003912567786128817	329	True	tan
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration.glycolysis	0.005405405405405406	2	0.0012605841499381601	106	True	darkorange
Cellular respiration.oxidative phosphorylation	0.016216216216216217	6	0.005137475026163067	432	True	darkorange
Carbohydrate metabolism.nucleotide sugar biosynthesis	0.005405405405405406	2	0.002128722290933308	179	True	darkorange
Amino acid metabolism.aspartate group amino acid biosynthesis	0.002702702702702703	1	0.0022952145371515557	193	True	darkorange
Lipid metabolism.fatty acid metabolism	0.005405405405405406	2	0.005327751878983922	448	True	darkorange
Lipid metabolism.glycerolipid metabolism	0.005405405405405406	2	0.006183997716677766	520	False	darkorange
Lipid metabolism.sphingolipid metabolism	0.002702702702702703	1	0.0019860146513176673	167	True	darkorange
Nucleotide metabolism.purines	0.002702702702702703	1	0.002330891447055466	196	True	darkorange
Coenzyme metabolism.iron-sulfur cluster assembly machinery	0.002702702702702703	1	0.0015816763390733518	133	True	darkorange
Coenzyme metabolism.tetrapyrrole biosynthesis	0.021621621621621623	8	0.0009751688707068786	82	True	darkorange
Secondary metabolism.terpenoid biosynthesis	0.002702702702702703	1	0.0028898297022167253	243	False	darkorange
Chromatin organisation.histone chaperone activities	0.002702702702702703	1	0.000927599657501665	78	True	darkorange
Chromatin organisation.post-translational histone modification	0.005405405405405406	2	0.008812196746265816	741	False	darkorange
Chromatin organisation.nucleosome remodeling	0.005405405405405406	2	0.0038887831795262106	327	True	darkorange
Chromatin organisation.epigenetic state regulation	0.005405405405405406	2	0.0032228141946532203	271	True	darkorange
Cell division.DNA replication	0.005405405405405406	2	0.004364475311578346	367	True	darkorange
Cell division.cell cycle organisation	0.002702702702702703	1	0.007397012653410712	622	False	darkorange
Cell division.meiotic recombination	0.016216216216216217	6	0.003246598801255827	273	True	darkorange
RNA biosynthesis.RNA polymerase II-dependent transcription	0.024324324324324326	9	0.006255351536485586	526	True	darkorange
RNA biosynthesis.DNA-binding transcriptional regulation	0.013513513513513514	5	0.049376843307011704	4152	False	darkorange
RNA processing.spliceosome-mediated pre-mRNA splicing	0.016216216216216217	6	0.008633812196746266	726	True	darkorange
RNA processing.organelle RNA modification	0.002702702702702703	1	0.001771953191894206	149	True	darkorange
RNA homeostasis.mRNA silencing	0.010810810810810811	4	0.002640091332889354	222	True	darkorange
Protein biosynthesis.ribosome biogenesis	0.008108108108108109	3	0.012772333745599848	1074	False	darkorange
Protein modification.lipidation	0.013513513513513514	5	0.0035914755969936258	302	True	darkorange
Protein modification.phosphorylation	0.002702702702702703	1	0.022928360764912947	1928	False	darkorange
Protein homeostasis.ubiquitin-proteasome system	0.013513513513513514	5	0.031110265436209684	2616	False	darkorange
Protein homeostasis.proteolysis	0.005405405405405406	2	0.009692227190562269	815	False	darkorange
Cytoskeleton organisation.microtubular network	0.002702702702702703	1	0.005113690419560461	430	False	darkorange
Cytoskeleton organisation.microfilament network	0.010810810810810811	4	0.005161259632765674	434	True	darkorange
Cell wall organisation.hemicellulose	0.002702702702702703	1	0.004661782894110932	392	False	darkorange
Cell wall organisation.cutin and suberin	0.002702702702702703	1	0.0017481685852915993	147	True	darkorange
Vesicle trafficking.anterograde trafficking	0.021621621621621623	8	0.0026044144229854438	219	True	darkorange
Vesicle trafficking.vesicle target membrane fusion	0.010810810810810811	4	0.0019979069546189705	168	True	darkorange
Protein translocation.mitochondrion	0.005405405405405406	2	0.001141661116925126	96	True	darkorange
Protein translocation.endoplasmic reticulum	0.002702702702702703	1	0.0012843687565407668	108	True	darkorange
Protein translocation.nucleus	0.002702702702702703	1	0.0026163067262867474	220	True	darkorange
Solute transport.carrier-mediated transport	0.010810810810810811	4	0.026115498049662258	2196	False	darkorange
Solute transport.channel-mediated transport	0.002702702702702703	1	0.005434782608695652	457	False	darkorange
External stimuli response.temperature	0.002702702702702703	1	0.0010227380839120922	86	True	darkorange
Multi-process regulation.14-3-3 regulatory system	0.016216216216216217	6	0.0005351536485586529	45	True	darkorange
Multi-process regulation.phosphoinositide signalling	0.010810810810810811	4	0.005113690419560461	430	True	darkorange
not assigned.annotated	0.4810810810810811	178	0.30792740938064883	25893	True	darkorange
not assigned.not annotated	0.13513513513513514	50	0.06590714489582342	5542	True	darkorange
Enzyme classification.EC_1 oxidoreductases	0.005405405405405406	2	0.022809437731899914	1918	False	darkorange
Enzyme classification.EC_2 transferases	0.03513513513513514	13	0.061459423461135955	5168	False	darkorange
Enzyme classification.EC_4 lyases	0.002702702702702703	1	0.00556559794500999	468	False	darkorange
Enzyme classification.EC_5 isomerases	0.005405405405405406	2	0.0044239368280848635	372	True	darkorange
Enzyme classification.EC_6 ligases	0.002702702702702703	1	0.003912567786128817	329	False	darkorange
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis.photorespiration	0.00045871559633027525	2	0.0007373228046808106	62	False	red
Cellular respiration.glycolysis	0.00022935779816513763	1	0.0012605841499381601	106	False	red
Cellular respiration.tricarboxylic acid cycle	0.0013761467889908258	6	0.0016649224621824756	140	False	red
Cellular respiration.oxidative phosphorylation	0.0009174311926605505	4	0.005137475026163067	432	False	red
Carbohydrate metabolism.sucrose metabolism	0.002522935779816514	11	0.0019503377414137571	164	True	red
Carbohydrate metabolism.mannose metabolism	0.0006880733944954129	3	0.00023784606602606794	20	True	red
Carbohydrate metabolism.oxidative pentose phosphate pathway	0.00045871559633027525	2	0.0005470459518599562	46	False	red
Carbohydrate metabolism.nucleotide sugar biosynthesis	0.001834862385321101	8	0.002128722290933308	179	False	red
Amino acid metabolism.glutamate group amino acid biosynthesis	0.0013761467889908258	6	0.001593568642374655	134	False	red
Amino acid metabolism.aspartate group amino acid biosynthesis	0.0022935779816513763	10	0.0022952145371515557	193	False	red
Amino acid metabolism.shikimate group amino acid biosynthesis	0.00022935779816513763	1	0.0014270763961564076	120	False	red
Amino acid metabolism.amino acid degradation	0.00022935779816513763	1	0.002854152792312815	240	False	red
Amino acid metabolism.polyamine metabolism	0.0009174311926605505	4	0.0010227380839120922	86	False	red
Lipid metabolism.fatty acid metabolism	0.0020642201834862386	9	0.005327751878983922	448	False	red
Lipid metabolism.glycerolipid metabolism	0.006192660550458716	27	0.006183997716677766	520	True	red
Lipid metabolism.sphingolipid metabolism	0.002522935779816514	11	0.0019860146513176673	167	True	red
Lipid metabolism.phytosterol metabolism	0.0013761467889908258	6	0.0014508610027590143	122	False	red
Lipid metabolism.lipid trafficking	0.005963302752293578	26	0.0015341071258681382	129	True	red
Lipid metabolism.cytoplasmic lipid droplet-associated activities	0.00022935779816513763	1	0.000987061174008182	83	False	red
Nucleotide metabolism.purines	0.0016055045871559634	7	0.002330891447055466	196	False	red
Nucleotide metabolism.pyrimidines	0.0013761467889908258	6	0.0011892303301303396	100	True	red
Nucleotide metabolism.deoxynucleotides	0.00045871559633027525	2	0.0006183997716677766	52	False	red
Coenzyme metabolism.tetrahydrofolate metabolism	0.0022935779816513763	10	0.0010227380839120922	86	True	red
Coenzyme metabolism.prenylquinone biosynthesis	0.002981651376146789	13	0.0007967843211873275	67	True	red
Coenzyme metabolism.FMN/FAD biosynthesis	0.0013761467889908258	6	0.0006778612881742935	57	True	red
Coenzyme metabolism.iron-sulfur cluster assembly machinery	0.0009174311926605505	4	0.0015816763390733518	133	False	red
Coenzyme metabolism.tetrapyrrole biosynthesis	0.0009174311926605505	4	0.0009751688707068786	82	False	red
Coenzyme metabolism.phylloquinone biosynthesis	0.00022935779816513763	1	0.0003805537056417087	32	False	red
Coenzyme metabolism.lipoic acid biosynthesis	0.00022935779816513763	1	4.756921320521359e-05	4	True	red
Secondary metabolism.terpenoid biosynthesis	0.00022935779816513763	1	0.0028898297022167253	243	False	red
Secondary metabolism.phenolics biosynthesis	0.0009174311926605505	4	0.0009394919608029683	79	False	red
Redox homeostasis.glutathione-based redox regulation	0.0013761467889908258	6	0.0018789839216059366	158	False	red
Redox homeostasis.thiol-based redox regulation	0.00045871559633027525	2	0.001201122633431643	101	False	red
Redox homeostasis.reactive oxygen-induced signalling	0.00045871559633027525	2	0.0012843687565407668	108	False	red
Phytohormone action.abscisic acid	0.0009174311926605505	4	0.0017957377984968129	151	False	red
Phytohormone action.auxin	0.005504587155963303	24	0.003698506326705356	311	True	red
Phytohormone action.brassinosteroid	0.0038990825688073397	17	0.0014627533060603177	123	True	red
Phytohormone action.cytokinin	0.00045871559633027525	2	0.002128722290933308	179	False	red
Phytohormone action.ethylene	0.0013761467889908258	6	0.0010703072971173057	90	True	red
Phytohormone action.gibberellin	0.0006880733944954129	3	0.0009632765674055751	81	False	red
Phytohormone action.jasmonic acid	0.00022935779816513763	1	0.0015222148225668348	128	False	red
Phytohormone action.signalling peptides	0.00022935779816513763	1	0.0029492912187232424	248	False	red
Chromatin organisation.chromatin structure	0.001834862385321101	8	0.002426029873465893	204	False	red
Chromatin organisation.histone chaperone activities	0.0022935779816513763	10	0.000927599657501665	78	True	red
Chromatin organisation.post-translational histone modification	0.03692660550458716	161	0.008812196746265816	741	True	red
Chromatin organisation.nucleosome remodeling	0.031422018348623855	137	0.0038887831795262106	327	True	red
Chromatin organisation.epigenetic state regulation	0.015825688073394496	69	0.0032228141946532203	271	True	red
Cell division.DNA replication	0.005504587155963303	24	0.004364475311578346	367	True	red
Cell division.cell cycle organisation	0.015366972477064221	67	0.007397012653410712	622	True	red
Cell division.meiotic recombination	0.002981651376146789	13	0.003246598801255827	273	False	red
Cell division.cytokinesis	0.002981651376146789	13	0.003936352392731424	331	False	red
Cell division.mitochondrion/peroxisome binary fission	0.0016055045871559634	7	0.0004994767386547426	42	True	red
Cell division.peroxisome de novo formation	0.00045871559633027525	2	0.00011892303301303397	10	True	red
DNA damage response.DNA damage sensing and signalling	0.0011467889908256881	5	0.0006421843782703834	54	True	red
DNA damage response.DNA damage tolerance (DDT) pathways	0.0022935779816513763	10	0.0003329844924364951	28	True	red
DNA damage response.homologous recombination repair (HR)	0.0006880733944954129	3	0.001201122633431643	101	False	red
DNA damage response.nonhomologous end-joining (NHEJ) repair	0.0011467889908256881	5	0.0003448767957377985	29	True	red
DNA damage response.base excision repair (BER)	0.0006880733944954129	3	0.0004756921320521359	40	True	red
DNA damage response.nucleotide excision repair (NER)	0.004357798165137615	19	0.0010108457806107887	85	True	red
RNA biosynthesis.DNA-dependent RNA polymerase complexes	0.002522935779816514	11	0.0019384454381124537	163	True	red
RNA biosynthesis.RNA polymerase I-dependent transcription	0.0016055045871559634	7	0.00021406145942346114	18	True	red
RNA biosynthesis.RNA polymerase II-dependent transcription	0.030504587155963304	133	0.006255351536485586	526	True	red
RNA biosynthesis.RNA polymerase III-dependent transcription	0.00963302752293578	42	0.0013438302730472839	113	True	red
RNA biosynthesis.DNA-binding transcriptional regulation	0.034403669724770644	150	0.049376843307011704	4152	False	red
RNA biosynthesis.transcriptional co-regulation	0.012844036697247707	56	0.002461706783369803	207	True	red
RNA processing.spliceosome-mediated pre-mRNA splicing	0.025458715596330277	111	0.008633812196746266	726	True	red
RNA processing.mRNA modification	0.01353211009174312	59	0.0027471220626010848	231	True	red
RNA processing.tRNA modification	0.0016055045871559634	7	0.003234706497954524	272	False	red
RNA processing.organelle RNA modification	0.0009174311926605505	4	0.001771953191894206	149	False	red
RNA homeostasis.mRNA degradation	0.01055045871559633	46	0.0029730758253258493	250	True	red
RNA homeostasis.mRNA surveillance pathways	0.008944954128440367	39	0.0009632765674055751	81	True	red
RNA homeostasis.mRNA silencing	0.009862385321100918	43	0.002640091332889354	222	True	red
RNA homeostasis.post-transcriptional regulator activities	0.005275229357798165	23	0.004019598515840548	338	True	red
RNA homeostasis.RNA transport	0.00481651376146789	21	0.0015341071258681382	129	True	red
Protein biosynthesis.ribosome biogenesis	0.0009174311926605505	4	0.012772333745599848	1074	False	red
Protein biosynthesis.aminoacyl-tRNA formation	0.0013761467889908258	6	0.0012486918466368567	105	True	red
Protein biosynthesis.translation initiation	0.003669724770642202	16	0.002164399200837218	182	True	red
Protein biosynthesis.organellar translation machinery	0.0016055045871559634	7	0.006421843782703834	540	False	red
Protein modification.glycosylation	0.003669724770642202	16	0.002342783750356769	197	True	red
Protein modification.acetylation	0.0016055045871559634	7	0.0007373228046808106	62	True	red
Protein modification.lipidation	0.0034403669724770644	15	0.0035914755969936258	302	False	red
Protein modification.phosphorylation	0.024541284403669726	107	0.022928360764912947	1928	True	red
Protein modification.dephosphorylation	0.012385321100917432	54	0.006076966986966035	511	True	red
Protein modification.ADP-ribosylation	0.0011467889908256881	5	0.0003805537056417087	32	True	red
Protein modification.methylation	0.00045871559633027525	2	0.0002973075825325849	25	True	red
Protein modification.targeting peptide maturation	0.0027522935779816515	12	0.0016887070687850822	142	True	red
Protein modification.protein folding	0.00022935779816513763	1	0.0013081533631433737	110	False	red
Protein homeostasis.protein quality control	0.003211009174311927	14	0.006017505470459519	506	False	red
Protein homeostasis.ubiquitin-proteasome system	0.05573394495412844	243	0.031110265436209684	2616	True	red
Protein homeostasis.proteolysis	0.006422018348623854	28	0.009692227190562269	815	False	red
Cytoskeleton organisation.microtubular network	0.00045871559633027525	2	0.005113690419560461	430	False	red
Cytoskeleton organisation.microfilament network	0.008944954128440367	39	0.005161259632765674	434	True	red
Cytoskeleton organisation.nuclear dynamics	0.001834862385321101	8	0.0009157073542003615	77	True	red
Cytoskeleton organisation.plastid movement	0.00045871559633027525	2	0.0003567690990391019	30	True	red
Cell wall organisation.hemicellulose	0.00022935779816513763	1	0.004661782894110932	392	False	red
Cell wall organisation.pectin	0.00045871559633027525	2	0.004257444581866616	358	False	red
Cell wall organisation.cell wall proteins	0.0020642201834862386	9	0.0018433070117020265	155	True	red
Cell wall organisation.callose	0.0011467889908256881	5	0.0005946151650651698	50	True	red
Cell wall organisation.cutin and suberin	0.00045871559633027525	2	0.0017481685852915993	147	False	red
Vesicle trafficking.anterograde trafficking	0.003669724770642202	16	0.0026044144229854438	219	True	red
Vesicle trafficking.retrograde trafficking	0.0045871559633027525	20	0.0037936447531157834	319	True	red
Vesicle trafficking.endocytic trafficking	0.006422018348623854	28	0.0022357530206450387	188	True	red
Vesicle trafficking.exocytic trafficking	0.001834862385321101	8	0.0019265531348111502	162	False	red
Vesicle trafficking.clathrin coated vesicle machinery	0.0013761467889908258	6	0.0024141375701645894	203	False	red
Vesicle trafficking.clathrin coated vesicle-independent machinery	0.0011467889908256881	5	0.00020216915612215775	17	True	red
Vesicle trafficking.vesicle tethering	0.009174311926605505	40	0.004661782894110932	392	True	red
Vesicle trafficking.vesicle target membrane fusion	0.003211009174311927	14	0.0019979069546189705	168	True	red
Vesicle trafficking.autophagosome formation	0.005275229357798165	23	0.0029255066121206355	246	True	red
Protein translocation.chloroplast	0.00045871559633027525	2	0.0021406145942346115	180	False	red
Protein translocation.endoplasmic reticulum	0.0020642201834862386	9	0.0012843687565407668	108	True	red
Protein translocation.peroxisome	0.0027522935779816515	12	0.0008919227475977547	75	True	red
Protein translocation.nucleus	0.007798165137614679	34	0.0026163067262867474	220	True	red
Solute transport.primary active transport	0.012385321100917432	54	0.005803444011036057	488	True	red
Solute transport.carrier-mediated transport	0.01353211009174312	59	0.026115498049662258	2196	False	red
Solute transport.channel-mediated transport	0.005275229357798165	23	0.005434782608695652	457	False	red
Solute transport.porin-mediated transport	0.0013761467889908258	6	0.0003805537056417087	32	True	red
Nutrient uptake.nitrogen assimilation	0.0020642201834862386	9	0.0012962610598420703	109	True	red
Nutrient uptake.phosphorus assimilation	0.0009174311926605505	4	0.0006659689848729902	56	True	red
Nutrient uptake.iron uptake	0.0016055045871559634	7	0.0025687375130815336	216	False	red
Nutrient uptake.other micronutrient homeostasis	0.0006880733944954129	3	0.0016292455522785654	137	False	red
External stimuli response.light	0.006651376146788991	29	0.0033655218342688612	283	True	red
External stimuli response.temperature	0.001834862385321101	8	0.0010227380839120922	86	True	red
External stimuli response.water and drought	0.0009174311926605505	4	0.0004162306155456189	35	True	red
External stimuli response.salinity	0.0009174311926605505	4	0.0004994767386547426	42	True	red
External stimuli response.toxic compounds	0.0016055045871559634	7	0.0005113690419560461	43	True	red
External stimuli response.symbiont	0.00045871559633027525	2	0.0009394919608029683	79	False	red
External stimuli response.pathogen	0.001834862385321101	8	0.0042217676719627055	355	False	red
External stimuli response.multi-stress	0.00022935779816513763	1	1.1892303301303397e-05	1	True	red
Multi-process regulation.circadian clock system	0.0009174311926605505	4	0.001355722576348587	114	False	red
Multi-process regulation.SnRK1-kinase regulatory system	0.0011467889908256881	5	0.0014627533060603177	123	False	red
Multi-process regulation.14-3-3 regulatory system	0.00045871559633027525	2	0.0005351536485586529	45	False	red
Multi-process regulation.ROP-GTPase regulatory system	0.0006880733944954129	3	0.0023903529635619825	201	False	red
Multi-process regulation.phosphoinositide signalling	0.0071100917431192664	31	0.005113690419560461	430	True	red
Multi-process regulation.calcium homeostasis	0.001834862385321101	8	0.003960136999334031	333	False	red
Multi-process regulation.G-protein-dependent signalling	0.0009174311926605505	4	0.0005589382551612597	47	True	red
Multi-process regulation.TOR (Target Of Rapamycin) signalling	0.003669724770642202	16	0.0007016458947769003	59	True	red
Multi-process regulation.UPR (Unfolded Protein Response) signalling	0.002981651376146789	13	0.0007729997145847207	65	True	red
Multi-process regulation.MAP kinase cascade signalling	0.011238532110091744	49	0.003995813909237941	336	True	red
Multi-process regulation.retrograde signalling	0.0011467889908256881	5	0.0003567690990391019	30	True	red
Plant reproduction.gametogenesis	0.0022935779816513763	10	0.0018195224050994196	153	True	red
Plant reproduction.pollination and fertilization	0.00022935779816513763	1	0.000689753591475597	58	False	red
Plant organogenesis.leaf formation	0.0027522935779816515	12	0.001974122348016364	166	True	red
Plant organogenesis.flower formation	0.006192660550458716	27	0.0033536295309675576	282	True	red
not assigned.annotated	0.24013761467889908	1047	0.30792740938064883	25893	False	red
not assigned.not annotated	0.01651376146788991	72	0.06590714489582342	5542	False	red
Enzyme classification.EC_1 oxidoreductases	0.0071100917431192664	31	0.022809437731899914	1918	False	red
Enzyme classification.EC_2 transferases	0.05779816513761468	252	0.061459423461135955	5168	False	red
Enzyme classification.EC_3 hydrolases	0.020642201834862386	90	0.024486252497383693	2059	False	red
Enzyme classification.EC_4 lyases	0.00022935779816513763	1	0.00556559794500999	468	False	red
Enzyme classification.EC_5 isomerases	0.003669724770642202	16	0.0044239368280848635	372	False	red
Enzyme classification.EC_6 ligases	0.008027522935779817	35	0.003912567786128817	329	True	red
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration.oxidative phosphorylation	0.009202453987730062	12	0.005137475026163067	432	True	lightcyan
Carbohydrate metabolism.plastidial glycolysis	0.0015337423312883436	2	0.0006540766815716869	55	True	lightcyan
Amino acid metabolism.glutamate group amino acid biosynthesis	0.003067484662576687	4	0.001593568642374655	134	True	lightcyan
Amino acid metabolism.aspartate group amino acid biosynthesis	0.0023006134969325155	3	0.0022952145371515557	193	True	lightcyan
Amino acid metabolism.pyruvate group amino acid biosynthesis	0.0007668711656441718	1	0.0007611074112834174	64	True	lightcyan
Amino acid metabolism.amino acid degradation	0.0007668711656441718	1	0.002854152792312815	240	False	lightcyan
Lipid metabolism.fatty acid metabolism	0.0015337423312883436	2	0.005327751878983922	448	False	lightcyan
Lipid metabolism.glycerolipid metabolism	0.006134969325153374	8	0.006183997716677766	520	False	lightcyan
Lipid metabolism.lipid-A biosynthesis	0.003067484662576687	4	0.00023784606602606794	20	True	lightcyan
Nucleotide metabolism.purines	0.004601226993865031	6	0.002330891447055466	196	True	lightcyan
Nucleotide metabolism.pyrimidines	0.006901840490797546	9	0.0011892303301303396	100	True	lightcyan
Nucleotide metabolism.deoxynucleotides	0.0023006134969325155	3	0.0006183997716677766	52	True	lightcyan
Coenzyme metabolism.biotin biosynthesis	0.0015337423312883436	2	0.00010703072971173057	9	True	lightcyan
Coenzyme metabolism.iron-sulfur cluster assembly machinery	0.003834355828220859	5	0.0015816763390733518	133	True	lightcyan
Secondary metabolism.terpenoid biosynthesis	0.0015337423312883436	2	0.0028898297022167253	243	False	lightcyan
Redox homeostasis.thiol-based redox regulation	0.0015337423312883436	2	0.001201122633431643	101	True	lightcyan
Phytohormone action.auxin	0.0007668711656441718	1	0.003698506326705356	311	False	lightcyan
Phytohormone action.cytokinin	0.0007668711656441718	1	0.002128722290933308	179	False	lightcyan
Phytohormone action.ethylene	0.0015337423312883436	2	0.0010703072971173057	90	True	lightcyan
Phytohormone action.jasmonic acid	0.0015337423312883436	2	0.0015222148225668348	128	True	lightcyan
Chromatin organisation.chromatin structure	0.011503067484662576	15	0.002426029873465893	204	True	lightcyan
Chromatin organisation.histone chaperone activities	0.003834355828220859	5	0.000927599657501665	78	True	lightcyan
Chromatin organisation.post-translational histone modification	0.019171779141104295	25	0.008812196746265816	741	True	lightcyan
Chromatin organisation.nucleosome remodeling	0.011503067484662576	15	0.0038887831795262106	327	True	lightcyan
Chromatin organisation.epigenetic state regulation	0.02147239263803681	28	0.0032228141946532203	271	True	lightcyan
Cell division.DNA replication	0.04754601226993865	62	0.004364475311578346	367	True	lightcyan
Cell division.cell cycle organisation	0.04831288343558282	63	0.007397012653410712	622	True	lightcyan
Cell division.meiotic recombination	0.016104294478527608	21	0.003246598801255827	273	True	lightcyan
Cell division.cytokinesis	0.005368098159509203	7	0.003936352392731424	331	True	lightcyan
Cell division.mitochondrion/peroxisome binary fission	0.0023006134969325155	3	0.0004994767386547426	42	True	lightcyan
DNA damage response.DNA damage sensing and signalling	0.02530674846625767	33	0.0006421843782703834	54	True	lightcyan
DNA damage response.DNA repair polymerase activities	0.0015337423312883436	2	8.324612310912378e-05	7	True	lightcyan
DNA damage response.homologous recombination repair (HR)	0.006134969325153374	8	0.001201122633431643	101	True	lightcyan
DNA damage response.nonhomologous end-joining (NHEJ) repair	0.004601226993865031	6	0.0003448767957377985	29	True	lightcyan
DNA damage response.base excision repair (BER)	0.0023006134969325155	3	0.0004756921320521359	40	True	lightcyan
DNA damage response.nucleotide excision repair (NER)	0.004601226993865031	6	0.0010108457806107887	85	True	lightcyan
DNA damage response.mismatch repair (MMR)	0.006134969325153374	8	0.00015459994291694415	13	True	lightcyan
RNA biosynthesis.DNA-dependent RNA polymerase complexes	0.003834355828220859	5	0.0019384454381124537	163	True	lightcyan
RNA biosynthesis.RNA polymerase II-dependent transcription	0.013803680981595092	18	0.006255351536485586	526	True	lightcyan
RNA biosynthesis.DNA-binding transcriptional regulation	0.028374233128834355	37	0.049376843307011704	4152	False	lightcyan
RNA biosynthesis.transcriptional co-regulation	0.0007668711656441718	1	0.002461706783369803	207	False	lightcyan
RNA biosynthesis.organellar gene expression machinery	0.003834355828220859	5	0.0014984302159642279	126	True	lightcyan
RNA processing.spliceosome-mediated pre-mRNA splicing	0.027607361963190184	36	0.008633812196746266	726	True	lightcyan
RNA processing.pre-RNA group-I/-II intron splicing	0.005368098159509203	7	0.0019265531348111502	162	True	lightcyan
RNA processing.pre-tRNA splicing	0.0007668711656441718	1	0.00013081533631433735	11	True	lightcyan
RNA processing.mRNA modification	0.00843558282208589	11	0.0027471220626010848	231	True	lightcyan
RNA processing.tRNA modification	0.006134969325153374	8	0.003234706497954524	272	True	lightcyan
RNA processing.RNA pseudouridylation	0.009202453987730062	12	0.0009157073542003615	77	True	lightcyan
RNA processing.organelle RNA modification	0.0023006134969325155	3	0.001771953191894206	149	True	lightcyan
RNA homeostasis.mRNA degradation	0.006901840490797546	9	0.0029730758253258493	250	True	lightcyan
RNA homeostasis.mRNA surveillance pathways	0.0015337423312883436	2	0.0009632765674055751	81	True	lightcyan
RNA homeostasis.mRNA silencing	0.014570552147239263	19	0.002640091332889354	222	True	lightcyan
RNA homeostasis.post-transcriptional regulator activities	0.005368098159509203	7	0.004019598515840548	338	True	lightcyan
RNA homeostasis.mRNA stress granule formation	0.006134969325153374	8	0.000927599657501665	78	True	lightcyan
Protein biosynthesis.ribosome biogenesis	0.046012269938650305	60	0.012772333745599848	1074	True	lightcyan
Protein biosynthesis.aminoacyl-tRNA formation	0.012269938650306749	16	0.0012486918466368567	105	True	lightcyan
Protein biosynthesis.translation initiation	0.003067484662576687	4	0.002164399200837218	182	True	lightcyan
Protein biosynthesis.organellar translation machinery	0.003834355828220859	5	0.006421843782703834	540	False	lightcyan
Protein modification.acetylation	0.0015337423312883436	2	0.0007373228046808106	62	True	lightcyan
Protein modification.lipidation	0.003067484662576687	4	0.0035914755969936258	302	False	lightcyan
Protein modification.phosphorylation	0.009202453987730062	12	0.022928360764912947	1928	False	lightcyan
Protein modification.S-glutathionylation	0.0007668711656441718	1	0.0003448767957377985	29	True	lightcyan
Protein modification.targeting peptide maturation	0.003067484662576687	4	0.0016887070687850822	142	True	lightcyan
Protein modification.cysteine disulfide formation	0.0007668711656441718	1	0.0007373228046808106	62	True	lightcyan
Protein modification.protein folding	0.003834355828220859	5	0.0013081533631433737	110	True	lightcyan
Protein homeostasis.protein quality control	0.006901840490797546	9	0.006017505470459519	506	True	lightcyan
Protein homeostasis.ubiquitin-proteasome system	0.05214723926380368	68	0.031110265436209684	2616	True	lightcyan
